GAME ID,DATE TIME,TIME,Location,Home Team,Road Team,Home Score,Road Score,Result,Home Team Logo,Road Team Logo
123,11/2/2018,10:00 PM,Talking Stick Resort Arena,Phoenix Suns,Toronto Raptors,98,107,98 - 107,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
124,11/2/2018,10:30 PM,ORACLE Arena,Golden State Warriors,Minnesota Timberwolves,116,99,116 - 99,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
125,11/3/2018,1:00 PM,Wells Fargo Center,Philadelphia 76ers,Detroit Pistons,109,99,109 - 99,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
126,11/3/2018,7:00 PM,Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,126,94,126 - 94,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
127,11/3/2018,7:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,102,101,102 - 101,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
128,11/3/2018,7:30 PM,State Farm Arena,Atlanta Hawks,Miami Heat,123,118,123 - 118,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
129,11/3/2018,8:00 PM,United Center,Chicago Bulls,Houston Rockets,88,96,88 - 96,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
130,11/3/2018,8:30 PM,AT+ACY-T Center,San Antonio Spurs,New Orleans Pelicans,109,95,109 - 95,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
131,11/3/2018,9:00 PM,Pepsi Center,Denver Nuggets,Utah Jazz,103,88,103 - 88,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
132,11/3/2018,10:00 PM,Moda Center,Portland Trail Blazers,Los Angeles Lakers,110,114,110 - 114,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
133,11/4/2018,3:30 PM,Fiserv Forum,Milwaukee Bucks,Sacramento Kings,144,109,144 - 109,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
134,11/4/2018,6:00 PM,Barclays Center,Brooklyn Nets,Philadelphia 76ers,122,97,122 - 97,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
135,11/4/2018,6:00 PM,Capital One Arena,Washington Wizards,New York Knicks,108,95,108 - 95,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
136,11/4/2018,7:00 PM,AT+ACY-T Center,San Antonio Spurs,Orlando Magic,110,117,110 - 117,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg
137,11/4/2018,8:00 PM,Talking Stick Resort Arena,Phoenix Suns,Memphis Grizzlies,102,100,102 - 100,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
138,11/4/2018,9:00 PM,Moda Center,Portland Trail Blazers,Minnesota Timberwolves,111,81,111 - 81,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
139,11/4/2018,9:30 PM,Staples Center,Los Angeles Lakers,Toronto Raptors,107,121,107 - 121,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
140,11/5/2018,7:00 PM,Little Caesars Arena,Detroit Pistons,Miami Heat,115,120,115 - 120,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
141,11/5/2018,7:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Houston Rockets,94,98,94 - 98,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
142,11/5/2018,7:00 PM,Amway Center,Orlando Magic,Cleveland Cavaliers,102,100,102 - 100,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
143,11/5/2018,7:30 PM,Madison Square Garden,New York Knicks,Chicago Bulls,115,116,115 - 116,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
144,11/5/2018,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,New Orleans Pelicans,122,116,122 - 116,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
145,11/5/2018,9:00 PM,Pepsi Center,Denver Nuggets,Boston Celtics,115,107,115 - 107,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
146,11/5/2018,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Toronto Raptors,111,124,111 - 124,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
147,11/5/2018,10:30 PM,ORACLE Arena,Golden State Warriors,Memphis Grizzlies,117,101,117 - 101,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
148,11/5/2018,10:30 PM,Staples Center,LA Clippers,Minnesota Timberwolves,120,109,120 - 109,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
149,11/6/2018,7:00 PM,Spectrum Center,Charlotte Hornets,Atlanta Hawks,113,102,113 - 102,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
150,11/6/2018,8:30 PM,American Airlines Center,Dallas Mavericks,Washington Wizards,119,100,119 - 100,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
151,11/6/2018,9:00 PM,Talking Stick Resort Arena,Phoenix Suns,Brooklyn Nets,82,104,82 - 104,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
152,11/6/2018,10:00 PM,Moda Center,Portland Trail Blazers,Milwaukee Bucks,118,103,118 - 103,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
153,11/7/2018,7:00 PM,Quicken Loans Arena,Cleveland Cavaliers,Oklahoma City Thunder,86,95,86 - 95,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
154,11/7/2018,7:00 PM,Amway Center,Orlando Magic,Detroit Pistons,96,103,96 - 103,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
155,11/7/2018,7:30 PM,State Farm Arena,Atlanta Hawks,New York Knicks,107,112,107 - 112,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
156,11/7/2018,7:30 PM,AmericanAirlines Arena,Miami Heat,San Antonio Spurs,95,88,95 - 88,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
157,11/7/2018,8:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Philadelphia 76ers,94,100,94 - 100,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
158,11/7/2018,8:00 PM,FedExForum,Memphis Grizzlies,Denver Nuggets,89,87,89 - 87,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
159,11/7/2018,8:00 PM,Smoothie King Center,New Orleans Pelicans,Chicago Bulls,107,98,107 - 98,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
160,11/7/2018,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Dallas Mavericks,117,102,117 - 102,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
161,11/7/2018,10:00 PM,Golden 1 Center,Sacramento Kings,Toronto Raptors,105,114,105 - 114,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
162,11/7/2018,10:30 PM,Staples Center,Los Angeles Lakers,Minnesota Timberwolves,114,110,114 - 110,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
163,11/8/2018,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Houston Rockets,98,80,98 - 80,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
164,11/8/2018,9:00 PM,Talking Stick Resort Arena,Phoenix Suns,Boston Celtics,109,116,109 - 116,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
165,11/8/2018,10:00 PM,Moda Center,Portland Trail Blazers,LA Clippers,116,105,116 - 105,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
166,11/8/2018,10:30 PM,ORACLE Arena,Golden State Warriors,Milwaukee Bucks,111,134,111 - 134,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
167,11/9/2018,7:00 PM,Amway Center,Orlando Magic,Washington Wizards,117,108,117 - 108,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
168,11/9/2018,7:00 PM,Wells Fargo Center,Philadelphia 76ers,Charlotte Hornets,133,132,133 - 132,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
169,11/9/2018,7:30 PM,State Farm Arena,Atlanta Hawks,Detroit Pistons,109,124,109 - 124,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
170,11/9/2018,8:00 PM,AmericanAirlines Arena,Miami Heat,Indiana Pacers,102,110,102 - 110,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
171,11/9/2018,9:00 PM,Pepsi Center,Denver Nuggets,Brooklyn Nets,110,112,110 - 112,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
172,11/9/2018,9:30 PM,Vivint Smart Home Arena,Utah Jazz,Boston Celtics,123,115,123 - 115,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
173,11/9/2018,10:00 PM,Golden 1 Center,Sacramento Kings,Minnesota Timberwolves,121,110,121 - 110,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
174,11/10/2018,3:00 PM,Scotiabank Arena,Toronto Raptors,New York Knicks,128,112,128 - 112,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
175,11/10/2018,3:30 PM,Staples Center,LA Clippers,Milwaukee Bucks,128,126,128 - 126,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
176,11/10/2018,7:00 PM,Smoothie King Center,New Orleans Pelicans,Phoenix Suns,119,99,119 - 99,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
177,11/10/2018,8:00 PM,AmericanAirlines Arena,Miami Heat,Washington Wizards,110,116,110 - 116,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
178,11/10/2018,8:00 PM,United Center,Chicago Bulls,Cleveland Cavaliers,99,98,99 - 98,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
179,11/10/2018,8:00 PM,FedExForum,Memphis Grizzlies,Philadelphia 76ers,112,106,112 - 106,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
180,11/10/2018,8:30 PM,AT+ACY-T Center,San Antonio Spurs,Houston Rockets,96,89,96 - 89,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
181,11/10/2018,8:30 PM,ORACLE Arena,Golden State Warriors,Brooklyn Nets,116,100,116 - 100,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
182,11/10/2018,9:00 PM,American Airlines Center,Dallas Mavericks,Oklahoma City Thunder,111,96,111 - 96,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
183,11/10/2018,10:00 PM,Golden 1 Center,Sacramento Kings,Los Angeles Lakers,86,101,86 - 101,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
184,11/11/2018,3:30 PM,Little Caesars Arena,Detroit Pistons,Charlotte Hornets,103,113,103 - 113,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
185,11/11/2018,7:00 PM,Toyota Center,Houston Rockets,Indiana Pacers,115,103,115 - 103,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
186,11/11/2018,7:30 PM,Madison Square Garden,New York Knicks,Orlando Magic,89,115,89 - 115,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg
187,11/11/2018,8:00 PM,Pepsi Center,Denver Nuggets,Milwaukee Bucks,114,121,114 - 121,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
188,11/11/2018,9:00 PM,Moda Center,Portland Trail Blazers,Boston Celtics,100,94,100 - 94,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
189,11/11/2018,9:30 PM,Staples Center,Los Angeles Lakers,Atlanta Hawks,107,106,107 - 106,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
190,11/12/2018,7:00 PM,Capital One Arena,Washington Wizards,Orlando Magic,117,109,117 - 109,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg
191,11/12/2018,7:30 PM,AmericanAirlines Arena,Miami Heat,Philadelphia 76ers,114,124,114 - 124,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
192,11/12/2018,7:30 PM,Scotiabank Arena,Toronto Raptors,New Orleans Pelicans,110,126,110 - 126,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
193,11/12/2018,8:00 PM,United Center,Chicago Bulls,Dallas Mavericks,98,103,98 - 103,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
194,11/12/2018,8:00 PM,FedExForum,Memphis Grizzlies,Utah Jazz,88,96,88 - 96,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
195,11/12/2018,8:00 PM,Target Center,Minnesota Timberwolves,Brooklyn Nets,120,113,120 - 113,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
196,11/12/2018,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Phoenix Suns,118,101,118 - 101,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
197,11/12/2018,10:00 PM,Golden 1 Center,Sacramento Kings,San Antonio Spurs,104,99,104 - 99,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
198,11/12/2018,10:30 PM,Staples Center,LA Clippers,Golden State Warriors,121,116,121 - 116,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
199,11/13/2018,7:00 PM,Quicken Loans Arena,Cleveland Cavaliers,Charlotte Hornets,113,89,113 - 89,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
200,11/13/2018,9:00 PM,Pepsi Center,Denver Nuggets,Houston Rockets,99,109,99 - 109,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
201,11/13/2018,10:30 PM,ORACLE Arena,Golden State Warriors,Atlanta Hawks,110,103,110 - 103,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
202,11/14/2018,7:00 PM,Amway Center,Orlando Magic,Philadelphia 76ers,111,106,111 - 106,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
203,11/14/2018,7:00 PM,Capital One Arena,Washington Wizards,Cleveland Cavaliers,119,95,119 - 95,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
204,11/14/2018,7:30 PM,TD Garden,Boston Celtics,Chicago Bulls,111,82,111 - 82,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
205,11/14/2018,7:30 PM,Barclays Center,Brooklyn Nets,Miami Heat,107,120,107 - 120,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
206,11/14/2018,7:30 PM,Scotiabank Arena,Toronto Raptors,Detroit Pistons,104,106,104 - 106,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
207,11/14/2018,8:00 PM,Fiserv Forum,Milwaukee Bucks,Memphis Grizzlies,113,116,113 - 116,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
208,11/14/2018,8:00 PM,Target Center,Minnesota Timberwolves,New Orleans Pelicans,107,100,107 - 100,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
209,11/14/2018,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,New York Knicks,128,103,128 - 103,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
210,11/14/2018,8:30 PM,American Airlines Center,Dallas Mavericks,Utah Jazz,118,68,118 - 68,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
211,11/14/2018,9:00 PM,Talking Stick Resort Arena,Phoenix Suns,San Antonio Spurs,116,96,116 - 96,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
212,11/14/2018,10:30 PM,Staples Center,Los Angeles Lakers,Portland Trail Blazers,126,117,126 - 117,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/POR.svg
213,11/15/2018,8:00 PM,Toyota Center,Houston Rockets,Golden State Warriors,107,86,107 - 86,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
214,11/15/2018,9:00 PM,Pepsi Center,Denver Nuggets,Atlanta Hawks,138,93,138 - 93,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
215,11/15/2018,10:30 PM,Staples Center,LA Clippers,San Antonio Spurs,116,111,116 - 111,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
